result_lag_1,result_lag_2,result_lag_3,result_lag_4,result_lag_5,multiplier_lag_1,multiplier_lag_2,multiplier_lag_3,multiplier_lag_4,multiplier_lag_5,multiplier_mean_5,multiplier_mean_10,multiplier_mean_20,multiplier_std_5,multiplier_std_10,multiplier_std_20,hour,minute,day_of_week,is_weekend,hour_sin,hour_cos,previous_streak,result_1_count_10,result_1_count_20,result_2_count_10,result_2_count_20,result_5_count_10,result_5_count_20,result_10_count_10,result_10_count_20,result_20_count_10,result_20_count_20,result_40_count_10,result_40_count_20,result_50_count_10,result_50_count_20,target
5.0,1.0,2.0,2.0,50.0,5.0,1.0,2.0,2.0,3.0,2.6,5.2,5.95,1.5165750888222986,7.4803446147590655,7.089465869568485,1,30,2,0,0.25881904510252074,0.9659258262890683,1.0,3.0,6.0,3.0,5.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1
1.0,5.0,1.0,2.0,2.0,8.0,5.0,1.0,2.0,2.0,3.6,5.0,5.95,2.880972058183917,7.363574011458132,7.089465869568485,1,32,2,0,0.25881904510252074,0.9659258262890683,1.0,4.0,7.0,3.0,5.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,50
50.0,1.0,5.0,1.0,2.0,4.0,8.0,5.0,1.0,2.0,4.0,5.3,6.1,2.7386127875324986,7.242620765686615,7.0105184131446086,1,32,2,0,0.25881904510252074,0.9659258262890683,1.0,3.0,6.0,3.0,5.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,1
1.0,50.0,1.0,5.0,1.0,1.0,4.0,8.0,5.0,1.0,3.8,5.2,5.3,2.9495762407567123,7.2999238961024995,6.602232477291106,1,33,2,0,0.25881904510252074,0.9659258262890683,1.0,4.0,7.0,2.0,5.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2
2.0,1.0,50.0,1.0,5.0,2.0,1.0,4.0,8.0,5.0,4.0,2.9,5.3,2.7386127875324986,2.2335820756999487,6.602232477291106,1,35,2,0,0.25881904510252074,0.9659258262890683,1.0,4.0,7.0,3.0,5.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,20
20.0,2.0,1.0,50.0,1.0,11.0,2.0,1.0,4.0,8.0,5.2,3.9,5.8,4.207136793596883,3.281259920619815,6.638008578988415,1,36,2,0,0.25881904510252074,0.9659258262890683,1.0,3.0,6.0,3.0,5.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1
1.0,20.0,2.0,1.0,50.0,1.0,11.0,2.0,1.0,4.0,3.8,3.7,4.85,4.207136793596864,3.4009802508491482,5.806303289936183,1,37,2,0,0.25881904510252074,0.9659258262890683,1.0,4.0,7.0,3.0,5.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2
2.0,1.0,20.0,2.0,1.0,2.0,1.0,11.0,2.0,1.0,3.4,3.7,4.7,4.277849927245748,3.4009802508491482,5.840872321295091,1,37,2,0,0.25881904510252074,0.9659258262890683,1.0,4.0,7.0,3.0,6.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1
1.0,2.0,1.0,20.0,2.0,1.0,2.0,1.0,11.0,2.0,3.4,3.6,4.7,4.277849927245748,3.4705106892853257,5.840872321295091,1,38,2,0,0.25881904510252074,0.9659258262890683,1.0,5.0,7.0,2.0,6.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2
2.0,1.0,2.0,1.0,20.0,2.0,1.0,2.0,1.0,11.0,3.4,3.7,4.3,4.277849927245748,3.4009802508491482,5.731721519660061,1,41,2,0,0.25881904510252074,0.9659258262890683,1.0,4.0,7.0,3.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,20
20.0,2.0,1.0,2.0,1.0,8.0,2.0,1.0,2.0,1.0,2.8,4.0,4.6,2.9495762407566932,3.651483716701011,5.7619441163540355,1,41,2,0,0.25881904510252074,0.9659258262890683,1.0,4.0,7.0,3.0,6.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1
1.0,20.0,2.0,1.0,2.0,1.0,8.0,2.0,1.0,2.0,2.8,3.3,4.15,2.9495762407566932,3.4657049948185645,5.668704483945397,1,42,2,0,0.25881904510252074,0.9659258262890683,1.0,4.0,8.0,3.0,6.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,2
2.0,1.0,20.0,2.0,1.0,2.0,1.0,8.0,2.0,1.0,2.8,3.1,4.2,2.9495762407566932,3.4785054261851047,5.643813566989455,1,43,2,0,0.25881904510252074,0.9659258262890683,1.0,4.0,7.0,4.0,7.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1
1.0,2.0,1.0,20.0,2.0,1.0,2.0,1.0,8.0,2.0,2.8,3.1,4.15,2.9495762407566932,3.4785054261851047,5.668704483945397,1,43,2,0,0.25881904510252074,0.9659258262890683,1.0,4.0,8.0,4.0,6.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1
1.0,1.0,2.0,1.0,20.0,1.0,1.0,2.0,1.0,8.0,2.6,3.0,2.95,3.0495901364013434,3.5276684147526756,2.874113135521331,1,44,2,0,0.25881904510252074,0.9659258262890683,2.0,5.0,9.0,3.0,6.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2
2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.4,2.1,3.0,0.5477225575382362,2.1317702607090605,2.8469743865868415,1,45,2,0,0.25881904510252074,0.9659258262890683,1.0,5.0,8.0,4.0,7.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1
1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.4,2.1,2.9,0.5477225575382362,2.1317702607090605,2.8818853478029824,1,45,2,0,0.25881904510252074,0.9659258262890683,1.0,5.0,9.0,4.0,7.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1
1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.2,2.0,2.85,0.44721359554043477,2.1602468994690835,2.906888370747452,1,46,2,0,0.25881904510252074,0.9659258262890683,2.0,6.0,10.0,3.0,6.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1
1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.2,2.0,2.8,0.44721359554043477,2.1602468994690835,2.9307803882579297,1,48,2,0,0.25881904510252074,0.9659258262890683,3.0,6.0,11.0,3.0,5.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,20
20.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,2.0,2.6,2.6,3.15,3.0495901364013434,2.8751811537129,3.116593957307182,1,49,2,0,0.25881904510252074,0.9659258262890683,1.0,6.0,10.0,2.0,5.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1
1.0,20.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.4,1.9,2.95,3.13049516850551,2.1832697191748394,3.1199696354776556,1,50,2,0,0.25881904510252074,0.9659258262890683,1.0,7.0,11.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,5
5.0,1.0,20.0,1.0,1.0,5.0,1.0,8.0,1.0,1.0,3.2,2.3,2.8,3.1937438845399657,2.3593784492246717,2.93078038825793,1,51,2,0,0.25881904510252074,0.9659258262890683,1.0,6.0,10.0,2.0,5.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,10
10.0,5.0,1.0,20.0,1.0,10.0,5.0,1.0,8.0,1.0,5.0,3.1,3.1,4.06201920232249,3.3813212407774205,3.338767500296992,1,51,2,0,0.25881904510252074,0.9659258262890683,1.0,6.0,10.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,5
5.0,10.0,5.0,1.0,20.0,5.0,10.0,5.0,1.0,8.0,5.8,3.5,3.3,3.4205262753027825,3.341656275960459,3.3261325732333114,1,52,2,0,0.25881904510252074,0.9659258262890683,1.0,5.0,9.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,5
5.0,5.0,10.0,5.0,1.0,5.0,5.0,10.0,5.0,1.0,5.2,3.9,3.45,3.1937438845400012,3.2472210341219054,3.3320611607433297,1,53,2,0,0.25881904510252074,0.9659258262890683,2.0,4.0,9.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1
1.0,5.0,5.0,10.0,5.0,1.0,5.0,5.0,10.0,5.0,5.2,3.8,2.95,3.1937438845400012,3.3266599866331323,2.85574213784815,1,53,2,0,0.25881904510252074,0.9659258262890683,1.0,5.0,10.0,0.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1
1.0,1.0,5.0,5.0,10.0,1.0,1.0,5.0,5.0,10.0,4.4,3.8,2.95,3.714835124206264,3.3266599866331323,2.85574213784815,1,54,2,0,0.25881904510252074,0.9659258262890683,2.0,5.0,10.0,0.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2
2.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0,5.0,5.0,2.8,3.9,2.95,2.0493901532007963,3.247221034121906,2.85574213784815,1,55,2,0,0.25881904510252074,0.9659258262890683,1.0,4.0,10.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2
2.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,2.2,4.0,3.0,1.6431676725265485,3.1622776601682694,2.828427124743855,1,55,2,0,0.25881904510252074,0.9659258262890683,2.0,3.0,9.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2
2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.6,3.4,3.0,0.5477225575382537,2.8751811537129126,2.828427124743855,1,56,2,0,0.25881904510252074,0.9659258262890683,3.0,3.0,9.0,3.0,5.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1
1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.6,3.4,2.65,0.5477225575382537,2.8751811537129126,2.6011131220442874,1,57,2,0,0.25881904510252074,0.9659258262890683,1.0,3.0,10.0,3.0,5.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50
50.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.2,2.75,0.7071067812122097,2.8205594401740206,2.5726292100919546,2,0,2,0,0.49999999999999994,0.8660254037844387,1.0,3.0,9.0,3.0,5.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20
20.0,50.0,1.0,2.0,2.0,12.0,3.0,1.0,2.0,2.0,4.0,3.4,3.25,4.527692569072742,3.3730961708461598,3.290736599670028,2,0,2,0,0.49999999999999994,0.8660254037844387,1.0,3.0,9.0,3.0,4.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1
1.0,20.0,50.0,1.0,2.0,1.0,12.0,3.0,1.0,2.0,3.8,3.0,3.25,4.658325879544764,3.399346342395074,3.290736599670028,2,1,2,0,0.49999999999999994,0.8660254037844387,1.0,4.0,9.0,3.0,4.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,5
5.0,1.0,20.0,50.0,1.0,5.0,1.0,12.0,3.0,1.0,4.4,3.0,3.45,4.5607017004005606,3.399346342395074,3.2682684937677995,2,2,2,0,0.49999999999999994,0.8660254037844387,1.0,4.0,8.0,3.0,4.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2
2.0,5.0,1.0,20.0,50.0,2.0,5.0,1.0,12.0,3.0,4.6,3.1,3.45,4.393176527301923,3.348299734359266,3.2682684937677995,2,2,2,0,0.49999999999999994,0.8660254037844387,1.0,3.0,8.0,4.0,4.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1
1.0,2.0,5.0,1.0,20.0,1.0,2.0,5.0,1.0,12.0,4.2,3.1,3.45,4.658325879544769,3.348299734359266,3.2682684937677995,2,3,2,0,0.49999999999999994,0.8660254037844387,1.0,3.0,8.0,4.0,4.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2
2.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,5.0,1.0,2.2,3.1,3.5,1.6431676725265505,3.348299734359266,3.2363071872912705,2,4,2,0,0.49999999999999994,0.8660254037844387,1.0,3.0,7.0,4.0,5.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2
2.0,2.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,5.0,2.4,3.1,3.55,1.5165750888222922,3.348299734359266,3.203205631203888,2,4,2,0,0.49999999999999994,0.8660254037844387,2.0,3.0,6.0,4.0,6.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2
2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.8,3.1,3.25,0.44721359554051593,3.348299734359266,3.0413812651469407,2,5,2,0,0.49999999999999994,0.8660254037844387,3.0,3.0,6.0,4.0,7.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5
5.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,2.4,3.5,3.45,1.5165750888222922,3.3082388735464225,3.0170567742311687,2,5,2,0,0.49999999999999994,0.8660254037844387,1.0,2.0,5.0,4.0,7.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2
2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.6,3.4,3.3,1.3416407865134266,3.3399933466333143,3.0105079130810553,2,6,2,0,0.49999999999999994,0.8660254037844387,1.0,2.0,5.0,5.0,8.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2
2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.6,2.4,2.9,1.3416407865134266,1.4298407059681861,2.573140616360818,2,7,2,0,0.49999999999999994,0.8660254037844387,2.0,2.0,5.0,6.0,9.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.6,2.5,2.75,1.3416407865134266,1.354006400772352,2.531381981611799,2,7,2,0,0.49999999999999994,0.8660254037844387,3.0,1.0,5.0,7.0,10.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,2.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,5.0,2.4,2.1,2.55,1.5165750888222922,1.100504934614216,2.5021043774743363,2,8,2,0,0.49999999999999994,0.8660254037844387,1.0,2.0,6.0,7.0,10.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.8,2.1,2.6,0.44721359554051593,1.100504934614216,2.4793887192288744,2,9,2,0,0.49999999999999994,0.8660254037844387,1.0,2.0,5.0,7.0,11.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.6,2.1,2.6,0.5477225575382609,1.100504934614216,2.4793887192288744,2,9,2,0,0.49999999999999994,0.8660254037844387,1.0,2.0,5.0,7.0,11.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.6,2.1,2.6,0.5477225575382609,1.100504934614216,2.4793887192288744,2,10,2,0,0.49999999999999994,0.8660254037844387,1.0,2.0,5.0,7.0,11.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.4,2.0,2.55,0.5477225575382404,1.1547005383788702,2.5021043774743363,2,11,2,0,0.49999999999999994,0.8660254037844387,1.0,3.0,6.0,6.0,10.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.4,1.9,2.5,0.5477225575382404,1.1972189997374931,2.523573072573556,2,11,2,0,0.49999999999999994,0.8660254037844387,2.0,4.0,7.0,5.0,9.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.4,1.6,2.55,0.5477225575382404,0.5163977794934334,2.5021043774743363,2,13,2,0,0.49999999999999994,0.8660254037844387,1.0,4.0,6.0,6.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.6,1.6,2.5,0.5477225575382609,0.5163977794934334,2.502630195359195,2,14,2,0,0.49999999999999994,0.8660254037844387,2.0,4.0,6.0,6.0,11.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.4,1.5,1.95,0.5477225575382404,0.5270462766938501,1.1459310165640724,2,15,2,0,0.49999999999999994,0.8660254037844387,1.0,5.0,7.0,5.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.6,1.5,2.0,0.5477225575382609,0.5270462766938501,1.123902973892129,2,15,2,0,0.49999999999999994,0.8660254037844387,1.0,5.0,6.0,5.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
5.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,2.4,1.9,2.0,1.5165750888222922,1.1972189997374931,1.123902973892129,2,16,2,0,0.49999999999999994,0.8660254037844387,1.0,4.0,6.0,5.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2.0,5.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,2.4,1.9,2.0,1.5165750888222922,1.1972189997374931,1.123902973892129,2,17,2,0,0.49999999999999994,0.8660254037844387,1.0,4.0,6.0,5.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,2.0,5.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,2.2,1.9,2.0,1.6431676725265505,1.1972189997374931,1.123902973892129,2,17,2,0,0.49999999999999994,0.8660254037844387,1.0,4.0,6.0,5.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,5.0,2.0,2.2,1.8,1.95,1.6431676725265505,1.2292725943053524,1.1459310165640724,2,18,2,0,0.49999999999999994,0.8660254037844387,2.0,5.0,7.0,4.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2.0,1.0,1.0,2.0,5.0,20.0,1.0,1.0,2.0,5.0,5.8,3.7,2.85,8.105553651666042,5.850925852660638,4.196176204216035,2,21,2,0,0.49999999999999994,0.8660254037844387,1.0,4.0,7.0,5.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
20.0,2.0,1.0,1.0,2.0,14.0,20.0,1.0,1.0,2.0,7.6,5.0,3.45,8.848728722253663,6.582805886043788,4.871776937248113,2,22,2,0,0.49999999999999994,0.8660254037844387,1.0,3.0,7.0,5.0,10.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10
10.0,20.0,2.0,1.0,1.0,10.0,14.0,20.0,1.0,1.0,9.2,5.8,3.7,8.288546314043078,6.663332499583034,5.079370039678821,2,23,2,0,0.49999999999999994,0.8660254037844387,1.0,3.0,7.0,4.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10
10.0,10.0,20.0,2.0,1.0,10.0,10.0,14.0,20.0,1.0,11.0,6.6,4.1,6.928203230278202,6.636598861197203,5.2505638794912715,2,23,2,0,0.49999999999999994,0.8660254037844387,2.0,3.0,7.0,3.0,9.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5
5.0,10.0,10.0,20.0,2.0,5.0,10.0,10.0,14.0,20.0,11.8,7.0,4.25,5.585696017510925,6.377042156569631,5.230225918436181,2,24,2,0,0.49999999999999994,0.8660254037844387,1.0,2.0,7.0,3.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,5.0,10.0,10.0,20.0,1.0,5.0,10.0,10.0,14.0,8.0,6.9,4.2,5.0497524691847,6.471304179049024,5.257575987386654,2,25,2,0,0.49999999999999994,0.8660254037844387,1.0,3.0,8.0,2.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,5.0,10.0,10.0,1.0,1.0,5.0,10.0,10.0,5.4,6.5,4.2,4.505552130431594,6.7206150512186165,5.257575987386654,2,26,2,0,0.49999999999999994,0.8660254037844387,2.0,4.0,8.0,2.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,50
50.0,1.0,1.0,5.0,10.0,3.0,1.0,1.0,5.0,10.0,4.0,6.6,4.25,3.741657386778821,6.653319973266446,5.240279221165255,2,26,2,0,0.49999999999999994,0.8660254037844387,1.0,4.0,8.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1
1.0,50.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,5.0,2.2,6.6,4.25,1.7888543820099807,6.653319973266446,5.240279221165255,2,27,2,0,0.49999999999999994,0.8660254037844387,1.0,4.0,8.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1
1.0,1.0,50.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.4,6.6,4.2,0.894427191020163,6.653319973266446,5.2675770920831795,2,28,2,0,0.49999999999999994,0.8660254037844387,2.0,4.0,9.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,10
10.0,1.0,1.0,50.0,1.0,10.0,1.0,1.0,3.0,1.0,3.2,5.6,4.65,3.8987177379282567,4.948624949305449,5.3633748212921954,2,28,2,0,0.49999999999999994,0.8660254037844387,1.0,4.0,8.0,0.0,5.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1
1.0,10.0,1.0,1.0,50.0,1.0,10.0,1.0,1.0,3.0,3.2,4.3,4.65,3.8987177379282567,4.1379007023153145,5.3633748212921954,2,29,2,0,0.49999999999999994,0.8660254037844387,1.0,5.0,8.0,0.0,5.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1
1.0,1.0,10.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,2.8,3.4,4.6,4.02492235950414,3.7178249316262177,5.393953730065928,2,30,2,0,0.49999999999999994,0.8660254037844387,2.0,6.0,9.0,0.0,4.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1
1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,10.0,1.0,2.8,2.5,4.55,4.02492235950414,2.953340857778087,5.423875095595257,2,30,2,0,0.49999999999999994,0.8660254037844387,3.0,7.0,10.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,2
2.0,1.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,10.0,3.0,2.2,4.6,3.9370039370105285,2.820559440174008,5.393953730065928,2,31,2,0,0.49999999999999994,0.8660254037844387,1.0,7.0,9.0,1.0,4.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,10
10.0,2.0,1.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,3.0,3.1,5.0,3.9370039370105285,3.6953424138440534,5.486826328387079,2,32,2,0,0.49999999999999994,0.8660254037844387,1.0,6.0,9.0,1.0,3.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1
1.0,10.0,2.0,1.0,1.0,1.0,10.0,2.0,1.0,1.0,3.0,3.1,4.8,3.9370039370105285,3.6953424138440534,5.559250233429111,2,32,2,0,0.49999999999999994,0.8660254037844387,1.0,6.0,10.0,1.0,3.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1
1.0,1.0,10.0,2.0,1.0,1.0,1.0,10.0,2.0,1.0,3.0,2.9,4.75,3.9370039370105285,3.754996671103614,5.590169943748301,2,33,2,0,0.49999999999999994,0.8660254037844387,2.0,7.0,11.0,1.0,2.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2.0,1.0,1.0,10.0,2.0,2.0,1.0,1.0,10.0,2.0,3.2,3.0,4.8,3.8340579025409127,3.711842908553244,5.559250233429111,2,34,2,0,0.49999999999999994,0.8660254037844387,1.0,6.0,10.0,2.0,3.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,5
5.0,2.0,1.0,1.0,10.0,5.0,2.0,1.0,1.0,10.0,3.8,3.4,5.0,3.8340579025409216,3.6878177829170555,5.486826328387079,2,35,2,0,0.49999999999999994,0.8660254037844387,1.0,5.0,9.0,2.0,3.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2.0,5.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,2.2,2.6,4.1,1.6431676725265472,2.8751811537129033,4.228972750716495,2,35,2,0,0.49999999999999994,0.8660254037844387,1.0,5.0,9.0,3.0,3.0,1.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,2.0,5.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,2.2,2.6,3.45,1.6431676725265472,2.8751811537129033,3.5758694194908687,2,36,2,0,0.49999999999999994,0.8660254037844387,1.0,5.0,10.0,3.0,3.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,5.0,2.0,2.2,2.6,3.0,1.6431676725265472,2.8751811537129033,3.2606102108892436,2,37,2,0,0.49999999999999994,0.8660254037844387,2.0,5.0,11.0,3.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10
10.0,1.0,1.0,2.0,5.0,10.0,1.0,1.0,2.0,5.0,3.8,3.5,3.0,3.8340579025409216,3.6285901761794404,3.2606102108892436,2,37,2,0,0.49999999999999994,0.8660254037844387,1.0,4.0,11.0,3.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5
